id_text,id_word,Text,Cosine_similarity
UntN TZ 34,UntN_TZ_34_00020,hi-en-ga,0.4485
UntN TZ 34,UntN_TZ_34_00021,in-di-ik-ka,0.3286
UntN TZ 34,UntN_TZ_34_00022,a-gi,0.5235
UntN TZ 34,UntN_TZ_34_00023,si-a-an,0.3435
UntN TZ 34,UntN_TZ_34_00024,u2-pa-at,0.5415
UntN TZ 34,UntN_TZ_34_00025,hu-us-si-ip-me,0.5148
UntN TZ 34,UntN_TZ_34_00026,ku-ši-ih,0.5528
UntN TZ 34,UntN_TZ_34_00027,(d)nin-e2-gal,0.321
UntN TZ 34,UntN_TZ_34_00028,si-a-an-ku-uk-ra,0.4444
UntN TZ 34,UntN_TZ_34_00029,in,0.5704
UntN TZ 34,UntN_TZ_34_00030,tu4-ni-ih,0.3922
UntN TZ 34,UntN_TZ_34_00031,hu-ut-tak-ha-li-ik,0.4346
UntN TZ 34,UntN_TZ_34_00032,u2-me,0.5898
UntN TZ 34,UntN_TZ_34_00033,(d)nin-e2-gal,0.321
UntN TZ 34,UntN_TZ_34_00034,ul-li-na,0.3769
UntN TZ 34,UntN_TZ_34_00035,te-la-ak-ni,0.3094
UntN TZ 35,UntN_TZ_35_00001,u2,0.4736
UntN TZ 35,UntN_TZ_35_00002,(m)un-taš-dingir-gal,0.333
UntN TZ 35,UntN_TZ_35_00003,ša-ak,0.292
UntN TZ 35,UntN_TZ_35_00004,(d)hu-ban-[um]-me-na-ki,0.2348
UntN TZ 35,UntN_TZ_35_00005,su-un-ki-ik,0.4428
UntN TZ 35,UntN_TZ_35_00006,an-za-an,0.4171
UntN TZ 35,UntN_TZ_35_00007,šu-šu-un-ka,0.4929
UntN TZ 35,UntN_TZ_35_00008,ta-ak-me,0.4232
UntN TZ 35,UntN_TZ_35_00009,u2-me,0.5898
UntN TZ 35,UntN_TZ_35_00010,tu4-[ur],0.2715
UntN TZ 35,UntN_TZ_35_00011,hi-ih,0.4515
UntN TZ 35,UntN_TZ_35_00012,si-it-me,0.4945
UntN TZ 35,UntN_TZ_35_00013,u2-me,0.5898
UntN TZ 35,UntN_TZ_35_00014,šu-ul-lu-me-en-ga,0.2595
UntN TZ 35,UntN_TZ_35_00015,az-ki-it,0.4502
UntN TZ 35,UntN_TZ_35_00016,tu4-ur,0.5381
UntN TZ 35,UntN_TZ_35_00017,sah-ri,0.4262
UntN TZ 35,UntN_TZ_35_00018,hu-šu-ia,0.3785
UntN TZ 35,UntN_TZ_35_00019,in-gi,0.4831
UntN TZ 35,UntN_TZ_35_00020,hi-en-ga,0.4485
UntN TZ 35,UntN_TZ_35_00021,in-di-ik-ka,0.3286
UntN TZ 35,UntN_TZ_35_00022,a-gi,0.5235
UntN TZ 35,UntN_TZ_35_00023,si-a-an,0.3435
UntN TZ 35,UntN_TZ_35_00024,u2-pa-at,0.5415
UntN TZ 35,UntN_TZ_35_00025,hu-us-si-ip-me,0.5148
UntN TZ 35,UntN_TZ_35_00026,ku-ši-ih,0.5528
UntN TZ 35,UntN_TZ_35_00027,(d)ma-an-za-at,0.282
UntN TZ 35,UntN_TZ_35_00028,si-a-an-ku-uk-ra,0.4444
UntN TZ 35,UntN_TZ_35_00029,in,0.5704
UntN TZ 35,UntN_TZ_35_00030,tu4-ni-ih,0.3922
UntN TZ 35,UntN_TZ_35_00031,e[l?-x-x]-at-tu4,0.2762
UntN TZ 35,UntN_TZ_35_00032,ir,0.383
UntN TZ 35,UntN_TZ_35_00033,a-ha-ar,0.4474
UntN TZ 35,UntN_TZ_35_00034,hi?-[…],0.2533
UntN TZ 35,UntN_TZ_35_00035,h[u-ut-tak-h]a-li-ik,0.2493
UntN TZ 35,UntN_TZ_35_00036,u2-me,0.5898
UntN TZ 35,UntN_TZ_35_00037,(d)ma-an-za-at,0.282
UntN TZ 35,UntN_TZ_35_00038,ul-li-na,0.3769
UntN TZ 35,UntN_TZ_35_00039,te-la-ak-ni,0.3094
UntN TZ 36,UntN_TZ_36_00001,u3,0.2484
UntN TZ 36,UntN_TZ_36_00002,(m)un-taš-dingir-gal,0.333
UntN TZ 36,UntN_TZ_36_00003,ša-ak,0.292
UntN TZ 36,UntN_TZ_36_00004,(d)hu-ban-nu-me-na-ki,0.2649
UntN TZ 36,UntN_TZ_36_00005,su-un-ki-ik,0.4428
UntN TZ 36,UntN_TZ_36_00006,an-za-an,0.4171
UntN TZ 36,UntN_TZ_36_00007,šu-šu-un-ka,0.4929
UntN TZ 36,UntN_TZ_36_00008,si-ia-an,0.4844
UntN TZ 36,UntN_TZ_36_00009,ku-ši-ih,0.5528
UntN TZ 36,UntN_TZ_36_00010,(d)ši-ia-šu-um,0.2932
UntN TZ 36,UntN_TZ_36_00011,si-ia-an-ku-uk-ra,0.5192
UntN TZ 36,UntN_TZ_36_00012,in,0.5704
UntN TZ 36,UntN_TZ_36_00013,du-ni-ih,0.4579
UntN TZ 36,UntN_TZ_36_00014,hu-ut-tak-ha-li-ik,0.4346
UntN TZ 36,UntN_TZ_36_00015,u2-me,0.5898
UntN TZ 36,UntN_TZ_36_00016,(d)ši-ia-šu-um,0.2932
UntN TZ 36,UntN_TZ_36_00017,si-ia-an-ku-uk-ra,0.5192
UntN TZ 36,UntN_TZ_36_00018,ul-li-na,0.3769
UntN TZ 36,UntN_TZ_36_00019,te-la-ak-ni,0.3094
UntN TZ 37,UntN_TZ_37_00001,u2,0.4736
UntN TZ 37,UntN_TZ_37_00002,(m)un-taš-dingir-gal,0.333
UntN TZ 37,UntN_TZ_37_00003,si-ia-an,0.4844
UntN TZ 37,UntN_TZ_37_00004,(d)da-mu-si,0.309
UntN TZ 37,UntN_TZ_37_00005,a-ak,0.5694
UntN TZ 37,UntN_TZ_37_00006,(d)be-li-li-me,0.2613
UntN TZ 37,UntN_TZ_37_00007,ku-ši-ih,0.5528
UntN TZ 37,UntN_TZ_37_00008,a-pu-un,0.4676
UntN TZ 37,UntN_TZ_37_00009,ša-ri-ih,0.3781
UntN TZ 37,UntN_TZ_37_00010,a-pu-un,0.4676
UntN TZ 37,UntN_TZ_37_00011,a-ha-an,0.3077
UntN TZ 37,UntN_TZ_37_00012,mu-ur-ta-ah,0.2978
UntN TZ 37,UntN_TZ_37_00013,hu-pi-e,0.292
UntN TZ 37,UntN_TZ_37_00014,a-pi-me,0.3209
UntN TZ 37,UntN_TZ_37_00015,pi-ip-ši-ia,0.2312
UntN TZ 37,UntN_TZ_37_00016,ta-at-ta-ah,0.2964
UntN TZ 37,UntN_TZ_37_00017,hu-ut-ta-ak-ha-li-ik,0.261
UntN TZ 37,UntN_TZ_37_00018,u2-me,0.5898
UntN TZ 37,UntN_TZ_37_00019,li-na-pu-un,0.2473
UntN TZ 37,UntN_TZ_37_00020,te-la-ak-ni,0.3094
UntN TZ 38,UntN_TZ_38_00001,[u2,0.2982
UntN TZ 38,UntN_TZ_38_00002,(m)un-taš-dingir-gal,0.333
UntN TZ 38,UntN_TZ_38_00003,ša-ak,0.292
UntN TZ 38,UntN_TZ_38_00004,(md)hu-um-ban-nu-me]-na-gi,0.2711
UntN TZ 38,UntN_TZ_38_00005,zu-un-ki-ik,0.3275
UntN TZ 38,UntN_TZ_38_00006,an-za-an,0.4171
UntN TZ 38,UntN_TZ_38_00007,[šu-šu-un-ka,0.2955
UntN TZ 38,UntN_TZ_38_00008,si-ia-an,0.4844
UntN TZ 38,UntN_TZ_38_00009,u2-pa-at],0.2596
UntN TZ 38,UntN_TZ_38_00010,hu-us-si-ip-me,0.5148
UntN TZ 38,UntN_TZ_38_00011,ku-ši-ih,0.5528
UntN TZ 38,UntN_TZ_38_00012,(d)ki-la-ah-šu-pi-ir,0.3064
UntN TZ 38,UntN_TZ_38_00013,[li-mi-in-ra,0.2721
UntN TZ 38,UntN_TZ_38_00014,du-ni-ih,0.4579
UntN TZ 38,UntN_TZ_38_00015,hu-ut2-tak-ha-li]-ik,0.3261
UntN TZ 38,UntN_TZ_38_00016,u2-me,0.5898
UntN TZ 38,UntN_TZ_38_00017,(d)ki-la-ah-šu-pi-ir,0.3064
UntN TZ 38,UntN_TZ_38_00018,si-ia-an-[ku-uk-ra,0.2637
UntN TZ 38,UntN_TZ_38_00019,li-na,0.3652
UntN TZ 38,UntN_TZ_38_00020,te-la-ak-ni,0.3094
UntN TZ 38,UntN_TZ_38_00021,pi-el],0.2561
UntN TZ 38,UntN_TZ_38_00022,ki-it-ti-im-ma,0.4202
UntN TZ 38,UntN_TZ_38_00023,na-a,0.3053
UntN TZ 38,UntN_TZ_38_00024,me-lu-uk-ra,0.3607
UntN TZ 38,UntN_TZ_38_00025,[a-ak,0.3222
UntN TZ 38,UntN_TZ_38_00026,zu-un-ki-me,0.3574
UntN TZ 38,UntN_TZ_38_00027,tu4-ur,0.5381
UntN TZ 38,UntN_TZ_38_00028,hi-ih,0.4515
UntN TZ 38,UntN_TZ_38_00029,si]-it-tim,0.2479
UntN TZ 38,UntN_TZ_38_00030,gi-ri-ni,0.2708
UntN TZ 38,UntN_TZ_38_00031,in,0.5704
UntN TZ 38,UntN_TZ_38_00032,hi-ih-ni,0.2358
UntN TZ 39,UntN_TZ_39_00001,u2,0.4736
UntN TZ 39,UntN_TZ_39_00002,(m)un-t[aš]-dingir-gal,0.2502
UntN TZ 39,UntN_TZ_39_00003,ša-ak,0.292
UntN TZ 39,UntN_TZ_39_00004,[…],0.5112
UntN TZ 39,UntN_TZ_39_00005,su-un-ki-i[k],0.2536
UntN TZ 39,UntN_TZ_39_00006,an-za-an,0.4171
UntN TZ 39,UntN_TZ_39_00007,š[u-šu-un-ka,0.263
UntN TZ 39,UntN_TZ_39_00008,[…],0.5112
UntN TZ 39,UntN_TZ_39_00009,li?-ki?-ri?-en?,0.2876
UntN TZ 39,UntN_TZ_39_00010,ku-ši-ih,0.5528
UntN TZ 39,UntN_TZ_39_00011,(d)[…],0.268
UntN TZ 39,UntN_TZ_39_00012,[h]a-li-ik,0.3154
UntN TZ 39,UntN_TZ_39_00013,u2-me,0.5898
UntN TZ 39,UntN_TZ_39_00014,e,0.3185
UntN TZ 39,UntN_TZ_39_00015,(d)[…,0.2831
UntN TZ 39,UntN_TZ_39_00016,],0.303
UntN TZ 40,UntN_TZ_40_00001,u2,0.4736
UntN TZ 40,UntN_TZ_40_00002,(m)un-taš-dingir-gal,0.333
UntN TZ 40,UntN_TZ_40_00003,ša-ak,0.292
UntN TZ 40,UntN_TZ_40_00004,(md)hu-um-ban-nu-me-en-na-ki,0.2787
UntN TZ 40,UntN_TZ_40_00005,su-un-ki-ik,0.4428
UntN TZ 40,UntN_TZ_40_00006,an-za-an,0.4171
UntN TZ 40,UntN_TZ_40_00007,šu-šu-un-ka,0.4929
UntN TZ 40,UntN_TZ_40_00008,ki?-iz?-zu-um,0.2658
UntN TZ 40,UntN_TZ_40_00009,mu-ši-a,0.2967
UntN TZ 40,UntN_TZ_40_00010,ap-pa,0.3538
UntN TZ 40,UntN_TZ_40_00011,su-un-ki-ip,0.3168
UntN TZ 40,UntN_TZ_40_00012,u2-ri-[pu]-up,0.2346
UntN TZ 40,UntN_TZ_40_00013,um-me,0.2921
UntN TZ 40,UntN_TZ_40_00014,hu-uh-tah-ša,0.307
UntN TZ 40,UntN_TZ_40_00015,u2,0.4736
UntN TZ 40,UntN_TZ_40_00016,hu-uh-tah,0.2898
UntN TZ 40,UntN_TZ_40_00017,ha-li-ih,0.2717
UntN TZ 40,UntN_TZ_40_00018,si-a-an-ku-uk,0.2538
UntN TZ 40,UntN_TZ_40_00019,[ri?]-mu-um,0.2869
UntN TZ 40,UntN_TZ_40_00020,la-am-li-e-ma,0.3038
UntN TZ 40,UntN_TZ_40_00021,zu-uz-ka-tah,0.2464
UntN TZ 40,UntN_TZ_40_00022,(d)in-šu-uš-na-ak,0.5347
UntN TZ 40,UntN_TZ_40_00023,te-ip-ti,0.3044
UntN TZ 40,UntN_TZ_40_00024,si-a-ku-uk,0.3053
UntN TZ 40,UntN_TZ_40_00025,la-ha-ak-ir-ra,0.3929
UntN TZ 40,UntN_TZ_40_00026,u2,0.4736
UntN TZ 40,UntN_TZ_40_00027,tu4-ni-ih,0.3922
UntN TZ 40,UntN_TZ_40_00028,ta-ak-[me],0.2997
UntN TZ 40,UntN_TZ_40_00029,u2-me,0.5898
UntN TZ 40,UntN_TZ_40_00030,tu4-ur,0.5381
UntN TZ 40,UntN_TZ_40_00031,hi-ih,0.4515
UntN TZ 40,UntN_TZ_40_00032,si-it-me,0.4945
UntN TZ 40,UntN_TZ_40_00033,u2-me,0.5898
UntN TZ 40,UntN_TZ_40_00034,[šu]-lu-me-en-[ga],0.2388
UntN TZ 40,UntN_TZ_40_00035,az-ki-it,0.4502
UntN TZ 40,UntN_TZ_40_00036,tu4-ur,0.5381
UntN TZ 40,UntN_TZ_40_00037,sa-ah-ri,0.2786
UntN TZ 40,UntN_TZ_40_00038,hu-šu-ia,0.3785
UntN TZ 40,UntN_TZ_40_00039,in-gi,0.4831
UntN TZ 40,UntN_TZ_40_00040,hi-en-ka,0.5103
UntN TZ 40,UntN_TZ_40_00041,in-ti-ig-ga,0.2957
UntN TZ 40,UntN_TZ_40_00042,[a-gi],0.2978
UntN TZ 40,UntN_TZ_40_00043,hu-[ut-tah],0.3011
UntN TZ 40,UntN_TZ_40_00044,ha-li-ih,0.2717
UntN TZ 40,UntN_TZ_40_00045,(d)in-šu-uš-na-ak,0.5347
UntN TZ 40,UntN_TZ_40_00046,te-ip-ti,0.3044
UntN TZ 40,UntN_TZ_40_00047,si-ia-an-ku-uk,0.401
UntN TZ 40,UntN_TZ_40_00048,la-ha-ak-ir-ra,0.3929
UntN TZ 40,UntN_TZ_40_00049,[u2],0.2567
UntN TZ 40,UntN_TZ_40_00050,tu4-ni-ih,0.3922
UntN TZ 40,UntN_TZ_40_00051,hu-ut-tak-ha-li-ik,0.4346
UntN TZ 40,UntN_TZ_40_00052,u2-me,0.5898
UntN TZ 40,UntN_TZ_40_00053,(d)in-šu-uš-na-ak,0.5347
UntN TZ 40,UntN_TZ_40_00054,te-ip-ti,0.3044
UntN TZ 40,UntN_TZ_40_00055,[si]-ia-an-ku-uk,0.2819
UntN TZ 40,UntN_TZ_40_00056,la-ha-ak-ir-ra,0.3929
UntN TZ 40,UntN_TZ_40_00057,u2,0.4736
UntN TZ 40,UntN_TZ_40_00058,li-na,0.3652
UntN TZ 40,UntN_TZ_40_00059,te-la-ak-li,0.2912
UntN TZ 41,UntN_TZ_41_00001,[…]-a,0.2996
UntN TZ 41,UntN_TZ_41_00002,zu-u[n-ki-ip],0.2798
UntN TZ 41,UntN_TZ_41_00003,[u2-r]i-pu-up,0.2688
UntN TZ 41,UntN_TZ_41_00004,um-me,0.2921
UntN TZ 41,UntN_TZ_41_00005,hu-uh-[tah-ša],0.267
UntN TZ 41,UntN_TZ_41_00006,[u2,0.2982
UntN TZ 41,UntN_TZ_41_00007,hu]-uh-tah,0.3119
UntN TZ 41,UntN_TZ_41_00008,ha-li-[ih,0.2458
UntN TZ 41,UntN_TZ_41_00009,si-a-an-ku-uk],0.2935
UntN TZ 41,UntN_TZ_41_00010,[ri?-im?]-mu-u[m,0.298
UntN TZ 41,UntN_TZ_41_00011,la-am]-li-[e-ma,0.2847
UntN TZ 41,UntN_TZ_41_00012,su-us-ka-ta]h,0.2413
UntN TZ 41,UntN_TZ_41_00013,(d)in-šu-[uš]-na-ak,0.3245
UntN TZ 41,UntN_TZ_41_00014,te-ip-[ti],0.2933
UntN TZ 41,UntN_TZ_41_00015,si-ia-an-ku-[uk],0.2503
UntN TZ 41,UntN_TZ_41_00016,la-[ha]-ak-[ir]-ra,0.2883
UntN TZ 41,UntN_TZ_41_00017,tu4-ni-ih,0.3922
UntN TZ 41,UntN_TZ_41_00018,ta-[ak]-me,0.2914
UntN TZ 41,UntN_TZ_41_00019,u2-me,0.5898
UntN TZ 41,UntN_TZ_41_00020,tu4-[ur],0.2715
UntN TZ 41,UntN_TZ_41_00021,[hi-ih,0.2829
UntN TZ 41,UntN_TZ_41_00022,si-it-me],0.3101
UntN TZ 41,UntN_TZ_41_00023,u2-[me,0.2928
UntN TZ 41,UntN_TZ_41_00024,in]-ti-ig-[ga],0.2836
UntN TZ 41,UntN_TZ_41_00025,a-gi,0.5235
UntN TZ 41,UntN_TZ_41_00026,[az-ki-it,0.2857
UntN TZ 41,UntN_TZ_41_00027,tu4-ur,0.5381
UntN TZ 41,UntN_TZ_41_00028,sah]-ri,0.3132
UntN TZ 41,UntN_TZ_41_00029,[hu]-šu-ia,0.3188
UntN TZ 41,UntN_TZ_41_00030,in-gi,0.4831
UntN TZ 41,UntN_TZ_41_00031,hi-[en-g]a,0.2536
UntN TZ 41,UntN_TZ_41_00032,in-ti-[ig]-ga,0.2303
UntN TZ 41,UntN_TZ_41_00033,[hu]-ut2-tah,0.2804
UntN TZ 41,UntN_TZ_41_00034,ha-li-ih,0.2717
UntN TZ 41,UntN_TZ_41_00035,(d)in-šu-uš-n[a-ak],0.3053
UntN TZ 41,UntN_TZ_41_00036,[t]e-ip-ti,0.2764
UntN TZ 41,UntN_TZ_41_00037,si-ia-an-ku-uk-ra,0.5192
UntN TZ 41,UntN_TZ_41_00038,[la-ha-ak-ir-ra],0.2542
UntN TZ 41,UntN_TZ_41_00039,u2,0.4736
UntN TZ 41,UntN_TZ_41_00040,du-ni-[ih,0.2916
UntN TZ 41,UntN_TZ_41_00041,hu-ut2-tak-ha]-li-[ik,0.2675
UntN TZ 41,UntN_TZ_41_00042,u2-me,0.5898
UntN TZ 41,UntN_TZ_41_00043,dingir-gal],0.2731
UntN TZ 41,UntN_TZ_41_00044,(d)in-šu-uš-n[a-ak,0.2841
UntN TZ 41,UntN_TZ_41_00045,te-ip-ti],0.2932
UntN TZ 41,UntN_TZ_41_00046,[si-i-an]-ku-uk,0.2488
UntN TZ 41,UntN_TZ_41_00047,[la-ha-ak-ir-ra,0.2662
UntN TZ 41,UntN_TZ_41_00048,li-na,0.3652
UntN TZ 41,UntN_TZ_41_00049,t]e-la-[ak]-li,0.2625
UntN TZ 42,UntN_TZ_42_00001,u2,0.4736
UntN TZ 42,UntN_TZ_42_00002,(m)un-taš-dingir-gal,0.333
UntN TZ 42,UntN_TZ_42_00003,ša-ak,0.292
UntN TZ 42,UntN_TZ_42_00004,(md)hu-um-ban-um-me-en-na-ki,0.2611
UntN TZ 42,UntN_TZ_42_00005,su-un-ki-ik,0.4428
UntN TZ 42,UntN_TZ_42_00006,an-za-an,0.4171
UntN TZ 42,UntN_TZ_42_00007,šu-šu-un-ka,0.4929
UntN TZ 42,UntN_TZ_42_00008,[ki?]-zu-um,0.2426
UntN TZ 42,UntN_TZ_42_00009,mu-ši-a,0.2967
UntN TZ 42,UntN_TZ_42_00010,ap-pa,0.3538
UntN TZ 42,UntN_TZ_42_00011,su-un-ki-ip,0.3168
UntN TZ 42,UntN_TZ_42_00012,u2-ri-pu-pi,0.4171
UntN TZ 42,UntN_TZ_42_00013,um-me,0.2921
UntN TZ 42,UntN_TZ_42_00014,hu-uh-tah-ša,0.307
UntN TZ 42,UntN_TZ_42_00015,u2,0.4736
UntN TZ 42,UntN_TZ_42_00016,hu-uh-tah,0.2898
UntN TZ 42,UntN_TZ_42_00017,ha-li-ih,0.2717
UntN TZ 42,UntN_TZ_42_00018,si-a-an-ku-uk,0.2538
UntN TZ 42,UntN_TZ_42_00019,ri?-im?-um,0.2674
UntN TZ 42,UntN_TZ_42_00020,la-am-li-e-ma,0.3038
UntN TZ 42,UntN_TZ_42_00021,su-us-ka-tah,0.2589
UntN TZ 42,UntN_TZ_42_00022,(d)in-šu-uš-na-ak,0.5347
UntN TZ 42,UntN_TZ_42_00023,te-ip-ti,0.3044
UntN TZ 42,UntN_TZ_42_00024,si-a-ku-uk,0.3053
UntN TZ 42,UntN_TZ_42_00025,la-ha-ak-ir-ra,0.3929
UntN TZ 42,UntN_TZ_42_00026,ia,0.2688
UntN TZ 42,UntN_TZ_42_00027,tu4-ni-ih,0.3922
UntN TZ 42,UntN_TZ_42_00028,ta-ak-me,0.4232
UntN TZ 42,UntN_TZ_42_00029,u2-me,0.5898
UntN TZ 42,UntN_TZ_42_00030,tu4-ur,0.5381
UntN TZ 42,UntN_TZ_42_00031,[hi]-ih,0.2607
UntN TZ 42,UntN_TZ_42_00032,si-it-me,0.4945
UntN TZ 42,UntN_TZ_42_00033,u2-me,0.5898
UntN TZ 42,UntN_TZ_42_00034,šu-lu-me-en-[ka],0.2472
UntN TZ 42,UntN_TZ_42_00035,az-ki-it,0.4502
UntN TZ 42,UntN_TZ_42_00036,tu4-ur,0.5381
UntN TZ 42,UntN_TZ_42_00037,sa-ah-[ri],0.2753
UntN TZ 42,UntN_TZ_42_00038,hu-šu-ia,0.3785
UntN TZ 42,UntN_TZ_42_00039,in-gi,0.4831
UntN TZ 42,UntN_TZ_42_00040,hi-en-ka,0.5103
UntN TZ 42,UntN_TZ_42_00041,in-ti-ik-[ka],0.307
UntN TZ 42,UntN_TZ_42_00042,hu-ut2-tah-ha-li-ih,0.3305
UntN TZ 42,UntN_TZ_42_00043,(d)in-šu-uš-na-ak,0.5347
UntN TZ 42,UntN_TZ_42_00044,[te-ip]-ti,0.2791
UntN TZ 42,UntN_TZ_42_00045,si-ia-an-ku-uk,0.401
UntN TZ 42,UntN_TZ_42_00046,la-ha-ak-ir-ra,0.3929
UntN TZ 42,UntN_TZ_42_00047,[i],0.2604
UntN TZ 42,UntN_TZ_42_00048,tu4-ni-ih,0.3922
UntN TZ 42,UntN_TZ_42_00049,[hu]-ut2-tak-ha-li-ik,0.2693
UntN TZ 42,UntN_TZ_42_00050,u2-me,0.5898
UntN TZ 42,UntN_TZ_42_00051,[dingir-gal],0.2704
UntN TZ 42,UntN_TZ_42_00052,(d)in-šu-uš-na-ak,0.5347
UntN TZ 42,UntN_TZ_42_00053,te-ip-ti,0.3044
UntN TZ 42,UntN_TZ_42_00054,si-a-an-ku-uk,0.2538
UntN TZ 42,UntN_TZ_42_00055,la-ha-ak-ir-ra,0.3929
UntN TZ 42,UntN_TZ_42_00056,u2,0.4736
UntN TZ 42,UntN_TZ_42_00057,li-na,0.3652
UntN TZ 42,UntN_TZ_42_00058,te-la-ak-ni,0.3094
UntN TZ 43,UntN_TZ_43_00001,u2,0.4736
UntN TZ 43,UntN_TZ_43_00002,(m)un-taš-dingir-gal,0.333
UntN TZ 43,UntN_TZ_43_00003,ša-ak,0.292
UntN TZ 43,UntN_TZ_43_00004,(md)hu-um-ban-nu-me-na-ki,0.2622
UntN TZ 43,UntN_TZ_43_00005,zu-un-ki-ik,0.3275
UntN TZ 43,UntN_TZ_43_00006,an-za-an,0.4171
UntN TZ 43,UntN_TZ_43_00007,šu-šu-un-ka,0.4929
UntN TZ 43,UntN_TZ_43_00008,zu-un-ki-ip,0.2662
UntN TZ 43,UntN_TZ_43_00009,u2-ri-pu-pi,0.4171
UntN TZ 43,UntN_TZ_43_00010,si-ia-an,0.4844
UntN TZ 43,UntN_TZ_43_00011,dingir-gal,0.5109
UntN TZ 43,UntN_TZ_43_00012,im-me,0.4216
UntN TZ 43,UntN_TZ_43_00013,ku-ši-ih-ši-ma,0.3001
UntN TZ 43,UntN_TZ_43_00014,u2,0.4736
UntN TZ 43,UntN_TZ_43_00015,ku-ši-ih,0.5528
UntN TZ 43,UntN_TZ_43_00016,pu-uh-x-x,0.2618
UntN TZ 43,UntN_TZ_43_00017,x-x,0.2527
UntN TZ 43,UntN_TZ_43_00018,mu-ši-a,0.2967
UntN TZ 43,UntN_TZ_43_00019,[hu]-uh-tah,0.2441
UntN TZ 43,UntN_TZ_43_00020,ap-pa,0.3538
UntN TZ 43,UntN_TZ_43_00021,u2,0.4736
UntN TZ 43,UntN_TZ_43_00022,tu4-ni-ih,0.3922
UntN TZ 43,UntN_TZ_43_00023,hu-ut-tak-ha-li-ik,0.4346
UntN TZ 43,UntN_TZ_43_00024,u2-me,0.5898
UntN TZ 43,UntN_TZ_43_00025,dingir-gal,0.5109
UntN TZ 43,UntN_TZ_43_00026,(d)in-šu-uš-na-ak,0.5347
UntN TZ 43,UntN_TZ_43_00027,si-ia-an-ku-uk-ra,0.5192
UntN TZ 43,UntN_TZ_43_00028,li-na,0.3652
UntN TZ 43,UntN_TZ_43_00029,te-la-ak-ni,0.3094
UntN TZ 44,UntN_TZ_44_00001,u2,0.4736
UntN TZ 44,UntN_TZ_44_00002,(m)un-taš-dingir-gal,0.333
UntN TZ 44,UntN_TZ_44_00003,li-gi-e,0.2484
UntN TZ 44,UntN_TZ_44_00004,mu-ši-it-ta,0.2879
UntN TZ 44,UntN_TZ_44_00005,hu-uh-tah,0.2898
UntN TZ 44,UntN_TZ_44_00006,(d)iš-ni-ka-ra-ab,0.2748
UntN TZ 44,UntN_TZ_44_00007,si-ia-an-ku-uk-ra,0.5192
UntN TZ 44,UntN_TZ_44_00008,id,0.2734
UntN TZ 44,UntN_TZ_44_00009,du-ni-ih,0.4579
UntN TZ 44,UntN_TZ_44_00010,(d)in-šu-ši-na-ak,0.4237
UntN TZ 44,UntN_TZ_44_00011,lu-be-en,0.2876
UntN TZ 44,UntN_TZ_44_00012,li-e,0.2999
UntN TZ 44,UntN_TZ_44_00013,li-en-ra,0.2359
UntN TZ 44,UntN_TZ_44_00014,[ur(?),0.287
UntN TZ 44,UntN_TZ_44_00015,in(?)],0.2969
UntN TZ 44,UntN_TZ_44_00016,tu4-ru-uš-ni-e,0.2666
UntN TZ 45,UntN_TZ_45_00001,u2,0.4736
UntN TZ 45,UntN_TZ_45_00002,(m)un-taš-dingir-gal,0.333
UntN TZ 45,UntN_TZ_45_00003,ša-ak,0.292
UntN TZ 45,UntN_TZ_45_00004,(md)hu-um-ban-nu-me-en-na-ki,0.2787
UntN TZ 45,UntN_TZ_45_00005,su-un-ki-ik,0.4428
UntN TZ 45,UntN_TZ_45_00006,an-za-an,0.4171
UntN TZ 45,UntN_TZ_45_00007,šu-šu-un-ka,0.4929
UntN TZ 45,UntN_TZ_45_00008,(husa)tukul-har-sag,0.2998
UntN TZ 45,UntN_TZ_45_00009,la-an-si-ti-ih,0.2655
UntN TZ 45,UntN_TZ_45_00010,hu-lu-uh,0.2722
UntN TZ 45,UntN_TZ_45_00011,(d)pa-tug2,0.2791
UntN TZ 45,UntN_TZ_45_00012,si-a-an-ku-uk-ra,0.4444
UntN TZ 45,UntN_TZ_45_00013,i,0.3395
UntN TZ 45,UntN_TZ_45_00014,tu4-ni-ih,0.3922
UntN TZ 46,UntN_TZ_46_00001,u2,0.4736
UntN TZ 46,UntN_TZ_46_00002,(m)un-taš-dingir-gal,0.333
UntN TZ 47,UntN_TZ_47_00001,u2,0.4736
UntN TZ 47,UntN_TZ_47_00002,(m)un-taš-dingir-gal,0.333
UntN TZ 47,UntN_TZ_47_00003,ša-ak,0.292
UntN TZ 47,UntN_TZ_47_00004,(md)hu-um-ban-nu-me-na-gi,0.2534
UntN TZ 47,UntN_TZ_47_00005,zu-un-ki-ik,0.3275
UntN TZ 47,UntN_TZ_47_00006,an-za-an,0.4171
UntN TZ 47,UntN_TZ_47_00007,šu-šu-un-ka,0.4929
UntN TZ 47,UntN_TZ_47_00008,si-ia-an,0.4844
UntN TZ 47,UntN_TZ_47_00009,(d)na-ap-ra-te-ip-me,0.2926
UntN TZ 47,UntN_TZ_47_00010,u2-pa-at,0.5415
UntN TZ 47,UntN_TZ_47_00011,hu-us-si-ip-me,0.5148
UntN TZ 47,UntN_TZ_47_00012,ku-ši-ih,0.5528
UntN TZ 48,UntN_TZ_48_00001,[…],0.5112
UntN TZ 48,UntN_TZ_48_00002,ka,0.2536
UntN TZ 48,UntN_TZ_48_00003,[…],0.5112
