id_text,id_word,Text
UntN TZ 40,UntN_TZ_40_00043,hu-[ut-tah]
UntN TZ 40,UntN_TZ_40_00044,ha-li-ih
UntN TZ 40,UntN_TZ_40_00045,(d)in-šu-uš-na-ak
UntN TZ 40,UntN_TZ_40_00046,te-ip-ti
UntN TZ 40,UntN_TZ_40_00047,si-ia-an-ku-uk
UntN TZ 40,UntN_TZ_40_00048,la-ha-ak-ir-ra
UntN TZ 40,UntN_TZ_40_00049,[u2]
UntN TZ 40,UntN_TZ_40_00050,tu4-ni-ih
UntN TZ 40,UntN_TZ_40_00051,hu-ut-tak-ha-li-ik
UntN TZ 40,UntN_TZ_40_00052,u2-me
UntN TZ 40,UntN_TZ_40_00053,(d)in-šu-uš-na-ak
UntN TZ 40,UntN_TZ_40_00054,te-ip-ti
UntN TZ 40,UntN_TZ_40_00055,[si]-ia-an-ku-uk
UntN TZ 40,UntN_TZ_40_00056,la-ha-ak-ir-ra
UntN TZ 40,UntN_TZ_40_00057,u2
UntN TZ 40,UntN_TZ_40_00058,li-na
UntN TZ 40,UntN_TZ_40_00059,te-la-ak-li
UntN TZ 41,UntN_TZ_41_00001,[…]-a
UntN TZ 41,UntN_TZ_41_00002,zu-u[n-ki-ip]
UntN TZ 41,UntN_TZ_41_00003,[u2-r]i-pu-up
UntN TZ 41,UntN_TZ_41_00004,um-me
UntN TZ 41,UntN_TZ_41_00005,hu-uh-[tah-ša]
UntN TZ 41,UntN_TZ_41_00006,[u2
UntN TZ 41,UntN_TZ_41_00007,hu]-uh-tah
UntN TZ 41,UntN_TZ_41_00008,ha-li-[ih
UntN TZ 41,UntN_TZ_41_00009,si-a-an-ku-uk]
UntN TZ 41,UntN_TZ_41_00010,[ri?-im?]-mu-u[m
UntN TZ 41,UntN_TZ_41_00011,la-am]-li-[e-ma
UntN TZ 41,UntN_TZ_41_00012,su-us-ka-ta]h
UntN TZ 41,UntN_TZ_41_00013,(d)in-šu-[uš]-na-ak
UntN TZ 41,UntN_TZ_41_00014,te-ip-[ti]
UntN TZ 41,UntN_TZ_41_00015,si-ia-an-ku-[uk]
UntN TZ 41,UntN_TZ_41_00016,la-[ha]-ak-[ir]-ra
UntN TZ 41,UntN_TZ_41_00017,tu4-ni-ih
UntN TZ 41,UntN_TZ_41_00018,ta-[ak]-me
UntN TZ 41,UntN_TZ_41_00019,u2-me
UntN TZ 41,UntN_TZ_41_00020,tu4-[ur]
UntN TZ 41,UntN_TZ_41_00021,[hi-ih
UntN TZ 41,UntN_TZ_41_00022,si-it-me]
UntN TZ 41,UntN_TZ_41_00023,u2-[me
UntN TZ 41,UntN_TZ_41_00024,in]-ti-ig-[ga]
UntN TZ 41,UntN_TZ_41_00025,a-gi
UntN TZ 41,UntN_TZ_41_00026,[az-ki-it
UntN TZ 41,UntN_TZ_41_00027,tu4-ur
UntN TZ 41,UntN_TZ_41_00028,sah]-ri
UntN TZ 41,UntN_TZ_41_00029,[hu]-šu-ia
UntN TZ 41,UntN_TZ_41_00030,in-gi
UntN TZ 41,UntN_TZ_41_00031,hi-[en-g]a
UntN TZ 41,UntN_TZ_41_00032,in-ti-[ig]-ga
UntN TZ 41,UntN_TZ_41_00033,[hu]-ut2-tah
UntN TZ 41,UntN_TZ_41_00034,ha-li-ih
UntN TZ 41,UntN_TZ_41_00035,(d)in-šu-uš-n[a-ak]
UntN TZ 41,UntN_TZ_41_00036,[t]e-ip-ti
UntN TZ 41,UntN_TZ_41_00037,si-ia-an-ku-uk-ra
UntN TZ 41,UntN_TZ_41_00038,[la-ha-ak-ir-ra]
UntN TZ 41,UntN_TZ_41_00039,u2
UntN TZ 41,UntN_TZ_41_00040,du-ni-[ih
UntN TZ 41,UntN_TZ_41_00041,hu-ut2-tak-ha]-li-[ik
UntN TZ 41,UntN_TZ_41_00042,u2-me
UntN TZ 41,UntN_TZ_41_00043,dingir-gal]
UntN TZ 41,UntN_TZ_41_00044,(d)in-šu-uš-n[a-ak
UntN TZ 41,UntN_TZ_41_00045,te-ip-ti]
UntN TZ 41,UntN_TZ_41_00046,[si-i-an]-ku-uk
UntN TZ 41,UntN_TZ_41_00047,[la-ha-ak-ir-ra
UntN TZ 41,UntN_TZ_41_00048,li-na
UntN TZ 41,UntN_TZ_41_00049,t]e-la-[ak]-li
UntN TZ 42,UntN_TZ_42_00001,u2
UntN TZ 42,UntN_TZ_42_00002,(m)un-taš-dingir-gal
UntN TZ 42,UntN_TZ_42_00003,ša-ak
UntN TZ 42,UntN_TZ_42_00004,(md)hu-um-ban-um-me-en-na-ki
UntN TZ 42,UntN_TZ_42_00005,su-un-ki-ik
UntN TZ 42,UntN_TZ_42_00006,an-za-an
UntN TZ 42,UntN_TZ_42_00007,šu-šu-un-ka
UntN TZ 42,UntN_TZ_42_00008,[ki?]-zu-um
UntN TZ 42,UntN_TZ_42_00009,mu-ši-a
UntN TZ 42,UntN_TZ_42_00010,ap-pa
UntN TZ 42,UntN_TZ_42_00011,su-un-ki-ip
UntN TZ 42,UntN_TZ_42_00012,u2-ri-pu-pi
UntN TZ 42,UntN_TZ_42_00013,um-me
UntN TZ 42,UntN_TZ_42_00014,hu-uh-tah-ša
UntN TZ 42,UntN_TZ_42_00015,u2
UntN TZ 42,UntN_TZ_42_00016,hu-uh-tah
UntN TZ 42,UntN_TZ_42_00017,ha-li-ih
UntN TZ 42,UntN_TZ_42_00018,si-a-an-ku-uk
UntN TZ 42,UntN_TZ_42_00019,ri?-im?-um
UntN TZ 42,UntN_TZ_42_00020,la-am-li-e-ma
UntN TZ 42,UntN_TZ_42_00021,su-us-ka-tah
UntN TZ 42,UntN_TZ_42_00022,(d)in-šu-uš-na-ak
UntN TZ 42,UntN_TZ_42_00023,te-ip-ti
UntN TZ 42,UntN_TZ_42_00024,si-a-ku-uk
UntN TZ 42,UntN_TZ_42_00025,la-ha-ak-ir-ra
UntN TZ 42,UntN_TZ_42_00026,ia
UntN TZ 42,UntN_TZ_42_00027,tu4-ni-ih
UntN TZ 42,UntN_TZ_42_00028,ta-ak-me
UntN TZ 42,UntN_TZ_42_00029,u2-me
UntN TZ 42,UntN_TZ_42_00030,tu4-ur
UntN TZ 42,UntN_TZ_42_00031,[hi]-ih
UntN TZ 42,UntN_TZ_42_00032,si-it-me
UntN TZ 42,UntN_TZ_42_00033,u2-me
UntN TZ 42,UntN_TZ_42_00034,šu-lu-me-en-[ka]
UntN TZ 42,UntN_TZ_42_00035,az-ki-it
UntN TZ 42,UntN_TZ_42_00036,tu4-ur
UntN TZ 42,UntN_TZ_42_00037,sa-ah-[ri]
UntN TZ 42,UntN_TZ_42_00038,hu-šu-ia
UntN TZ 42,UntN_TZ_42_00039,in-gi
UntN TZ 42,UntN_TZ_42_00040,hi-en-ka
UntN TZ 42,UntN_TZ_42_00041,in-ti-ik-[ka]
UntN TZ 42,UntN_TZ_42_00042,hu-ut2-tah-ha-li-ih
UntN TZ 42,UntN_TZ_42_00043,(d)in-šu-uš-na-ak
UntN TZ 42,UntN_TZ_42_00044,[te-ip]-ti
UntN TZ 42,UntN_TZ_42_00045,si-ia-an-ku-uk
UntN TZ 42,UntN_TZ_42_00046,la-ha-ak-ir-ra
UntN TZ 42,UntN_TZ_42_00047,[i]
UntN TZ 42,UntN_TZ_42_00048,tu4-ni-ih
UntN TZ 42,UntN_TZ_42_00049,[hu]-ut2-tak-ha-li-ik
UntN TZ 42,UntN_TZ_42_00050,u2-me
UntN TZ 42,UntN_TZ_42_00051,[dingir-gal]
UntN TZ 42,UntN_TZ_42_00052,(d)in-šu-uš-na-ak
UntN TZ 42,UntN_TZ_42_00053,te-ip-ti
UntN TZ 42,UntN_TZ_42_00054,si-a-an-ku-uk
UntN TZ 42,UntN_TZ_42_00055,la-ha-ak-ir-ra
UntN TZ 42,UntN_TZ_42_00056,u2
UntN TZ 42,UntN_TZ_42_00057,li-na
UntN TZ 42,UntN_TZ_42_00058,te-la-ak-ni
UntN TZ 43,UntN_TZ_43_00001,u2
UntN TZ 43,UntN_TZ_43_00002,(m)un-taš-dingir-gal
UntN TZ 43,UntN_TZ_43_00003,ša-ak
UntN TZ 43,UntN_TZ_43_00004,(md)hu-um-ban-nu-me-na-ki
UntN TZ 43,UntN_TZ_43_00005,zu-un-ki-ik
UntN TZ 43,UntN_TZ_43_00006,an-za-an
UntN TZ 43,UntN_TZ_43_00007,šu-šu-un-ka
UntN TZ 43,UntN_TZ_43_00008,zu-un-ki-ip
UntN TZ 43,UntN_TZ_43_00009,u2-ri-pu-pi
UntN TZ 43,UntN_TZ_43_00010,si-ia-an
UntN TZ 43,UntN_TZ_43_00011,dingir-gal
UntN TZ 43,UntN_TZ_43_00012,im-me
UntN TZ 43,UntN_TZ_43_00013,ku-ši-ih-ši-ma
UntN TZ 43,UntN_TZ_43_00014,u2
UntN TZ 43,UntN_TZ_43_00015,ku-ši-ih
UntN TZ 43,UntN_TZ_43_00016,pu-uh-x-x
UntN TZ 43,UntN_TZ_43_00017,x-x
UntN TZ 43,UntN_TZ_43_00018,mu-ši-a
UntN TZ 43,UntN_TZ_43_00019,[hu]-uh-tah
UntN TZ 43,UntN_TZ_43_00020,ap-pa
UntN TZ 43,UntN_TZ_43_00021,u2
UntN TZ 43,UntN_TZ_43_00022,tu4-ni-ih
UntN TZ 43,UntN_TZ_43_00023,hu-ut-tak-ha-li-ik
UntN TZ 43,UntN_TZ_43_00024,u2-me
UntN TZ 43,UntN_TZ_43_00025,dingir-gal
UntN TZ 43,UntN_TZ_43_00026,(d)in-šu-uš-na-ak
UntN TZ 43,UntN_TZ_43_00027,si-ia-an-ku-uk-ra
UntN TZ 43,UntN_TZ_43_00028,li-na
UntN TZ 43,UntN_TZ_43_00029,te-la-ak-ni
UntN TZ 44,UntN_TZ_44_00001,u2
UntN TZ 44,UntN_TZ_44_00002,(m)un-taš-dingir-gal
UntN TZ 44,UntN_TZ_44_00003,li-gi-e
UntN TZ 44,UntN_TZ_44_00004,mu-ši-it-ta
UntN TZ 44,UntN_TZ_44_00005,hu-uh-tah
UntN TZ 44,UntN_TZ_44_00006,(d)iš-ni-ka-ra-ab
UntN TZ 44,UntN_TZ_44_00007,si-ia-an-ku-uk-ra
UntN TZ 44,UntN_TZ_44_00008,id
UntN TZ 44,UntN_TZ_44_00009,du-ni-ih
UntN TZ 44,UntN_TZ_44_00010,(d)in-šu-ši-na-ak
UntN TZ 44,UntN_TZ_44_00011,lu-be-en
UntN TZ 44,UntN_TZ_44_00012,li-e
UntN TZ 44,UntN_TZ_44_00013,li-en-ra
UntN TZ 44,UntN_TZ_44_00014,[ur(?)
UntN TZ 44,UntN_TZ_44_00015,in(?)]
UntN TZ 44,UntN_TZ_44_00016,tu4-ru-uš-ni-e
UntN TZ 45,UntN_TZ_45_00001,u2
UntN TZ 45,UntN_TZ_45_00002,(m)un-taš-dingir-gal
UntN TZ 45,UntN_TZ_45_00003,ša-ak
UntN TZ 45,UntN_TZ_45_00004,(md)hu-um-ban-nu-me-en-na-ki
UntN TZ 45,UntN_TZ_45_00005,su-un-ki-ik
UntN TZ 45,UntN_TZ_45_00006,an-za-an
UntN TZ 45,UntN_TZ_45_00007,šu-šu-un-ka
UntN TZ 45,UntN_TZ_45_00008,(husa)tukul-har-sag
UntN TZ 45,UntN_TZ_45_00009,la-an-si-ti-ih
UntN TZ 45,UntN_TZ_45_00010,hu-lu-uh
UntN TZ 45,UntN_TZ_45_00011,(d)pa-tug2
UntN TZ 45,UntN_TZ_45_00012,si-a-an-ku-uk-ra
UntN TZ 45,UntN_TZ_45_00013,i
UntN TZ 45,UntN_TZ_45_00014,tu4-ni-ih
UntN TZ 46,UntN_TZ_46_00001,u2
UntN TZ 46,UntN_TZ_46_00002,(m)un-taš-dingir-gal
UntN TZ 47,UntN_TZ_47_00001,u2
UntN TZ 47,UntN_TZ_47_00002,(m)un-taš-dingir-gal
UntN TZ 47,UntN_TZ_47_00003,ša-ak
UntN TZ 47,UntN_TZ_47_00004,(md)hu-um-ban-nu-me-na-gi
UntN TZ 47,UntN_TZ_47_00005,zu-un-ki-ik
UntN TZ 47,UntN_TZ_47_00006,an-za-an
UntN TZ 47,UntN_TZ_47_00007,šu-šu-un-ka
UntN TZ 47,UntN_TZ_47_00008,si-ia-an
UntN TZ 47,UntN_TZ_47_00009,(d)na-ap-ra-te-ip-me
UntN TZ 47,UntN_TZ_47_00010,u2-pa-at
UntN TZ 47,UntN_TZ_47_00011,hu-us-si-ip-me
UntN TZ 47,UntN_TZ_47_00012,ku-ši-ih
UntN TZ 48,UntN_TZ_48_00001,[…]
UntN TZ 48,UntN_TZ_48_00002,ka
UntN TZ 48,UntN_TZ_48_00003,[…]
UntN TZ 48,UntN_TZ_48_00004,ni
UntN TZ 48,UntN_TZ_48_00005,ap-pa
UntN TZ 48,UntN_TZ_48_00006,ar
UntN TZ 48,UntN_TZ_48_00007,[…]
UntN TZ 48,UntN_TZ_48_00008,ša
UntN TZ 48,UntN_TZ_48_00009,a-pi
UntN TZ 48,UntN_TZ_48_00010,mu
UntN TZ 48,UntN_TZ_48_00011,[…]
UntN TZ 48,UntN_TZ_48_00012,a
UntN TZ 48,UntN_TZ_48_00013,na
UntN TZ 48,UntN_TZ_48_00014,ri
UntN TZ 48,UntN_TZ_48_00015,ki
UntN TZ 48,UntN_TZ_48_00016,[…]
UntN TZ 48,UntN_TZ_48_00017,x-pa-lu
UntN TZ 48,UntN_TZ_48_00018,(m)ki-
UntN TZ 48,UntN_TZ_48_00019,[…]
UntN TZ/S 1,UntN_TZ/S_1_00001,u3
UntN TZ/S 1,UntN_TZ/S_1_00002,(m)un-taš-dingir-gal
UntN TZ/S 1,UntN_TZ/S_1_00003,ša-ak
UntN TZ/S 1,UntN_TZ/S_1_00004,(md)hu-um-ban-nu-me-na-ki
UntN TZ/S 1,UntN_TZ/S_1_00005,su-un-ki-ik
UntN TZ/S 1,UntN_TZ/S_1_00006,an-za-an
UntN TZ/S 1,UntN_TZ/S_1_00007,šu-šu-un-ka
UntN TZ/S 1,UntN_TZ/S_1_00008,ta-ak-me
UntN TZ/S 1,UntN_TZ/S_1_00009,u2-me
UntN TZ/S 1,UntN_TZ/S_1_00010,tu4-ur
UntN TZ/S 1,UntN_TZ/S_1_00011,hi-ih
UntN TZ/S 1,UntN_TZ/S_1_00012,si-it-me
UntN TZ/S 1,UntN_TZ/S_1_00013,u2-me
UntN TZ/S 1,UntN_TZ/S_1_00014,šu-ul-lu-me-ga
UntN TZ/S 1,UntN_TZ/S_1_00015,az-ki-it
UntN TZ/S 1,UntN_TZ/S_1_00016,tu4-ur
UntN TZ/S 1,UntN_TZ/S_1_00017,sah-ri
UntN TZ/S 1,UntN_TZ/S_1_00018,hu-šu-ia
UntN TZ/S 1,UntN_TZ/S_1_00019,in-gi
UntN TZ/S 1,UntN_TZ/S_1_00020,hi-en-ka
UntN TZ/S 1,UntN_TZ/S_1_00021,in-di-ig-ga
UntN TZ/S 1,UntN_TZ/S_1_00022,a-gi
UntN TZ/S 1,UntN_TZ/S_1_00023,si-ia-an
UntN TZ/S 1,UntN_TZ/S_1_00024,u2-pa-at
UntN TZ/S 1,UntN_TZ/S_1_00025,hu-us-si-ip-me
UntN TZ/S 1,UntN_TZ/S_1_00026,ku-ku-un-nu-um
UntN TZ/S 1,UntN_TZ/S_1_00027,up-kum-mi-ia
UntN TZ/S 1,UntN_TZ/S_1_00028,ku-ši-ih
UntN TZ/S 1,UntN_TZ/S_1_00029,(d)in-šu-uš-na-ak
UntN TZ/S 1,UntN_TZ/S_1_00030,si-ia-an-ku-uk-ra
UntN TZ/S 1,UntN_TZ/S_1_00031,in
UntN TZ/S 1,UntN_TZ/S_1_00032,du-ni-ih
UntN TZ/S 1,UntN_TZ/S_1_00033,u2
UntN TZ/S 1,UntN_TZ/S_1_00034,zig-ra-tu4-me
UntN TZ/S 1,UntN_TZ/S_1_00035,ki-ik-ki-te-eh
UntN TZ/S 1,UntN_TZ/S_1_00036,hu-ut-tak-ha-li-ik
UntN TZ/S 1,UntN_TZ/S_1_00037,u2-me
UntN TZ/S 1,UntN_TZ/S_1_00038,(d)in-šu-uš-na-ak
UntN TZ/S 1,UntN_TZ/S_1_00039,ul-li-na
UntN TZ/S 1,UntN_TZ/S_1_00040,te-la-ak-ni
UntN TZ/S 2,UntN_TZ/S_2_00001,u2
UntN TZ/S 2,UntN_TZ/S_2_00002,(m)un-taš-dingir-gal
UntN TZ/S 2,UntN_TZ/S_2_00003,ša-ak
UntN TZ/S 2,UntN_TZ/S_2_00004,(md)hu-um-ban-nu-me-na-ki
UntN TZ/S 2,UntN_TZ/S_2_00005,su-un-ki-ik
UntN TZ/S 2,UntN_TZ/S_2_00006,an-za-an
UntN TZ/S 2,UntN_TZ/S_2_00007,šu-šu-un-ka
UntN TZ/S 2,UntN_TZ/S_2_00008,a-aš2-ta2
UntN TZ/S 2,UntN_TZ/S_2_00009,ku-ši-ih
UntN TZ/S 2,UntN_TZ/S_2_00010,(d)pi-ni-gir3
UntN TZ/S 2,UntN_TZ/S_2_00011,in
UntN TZ/S 2,UntN_TZ/S_2_00012,tu4-ni-ih
UntN TZ/S 3,UntN_TZ/S_3_00001,u2
UntN TZ/S 3,UntN_TZ/S_3_00002,(m)un-taš-dingir-gal
UntN TZ/S 3,UntN_TZ/S_3_00003,ša-ak
UntN TZ/S 3,UntN_TZ/S_3_00004,(md)hu-um-ban-nu-me-na-ki
UntN TZ/S 3,UntN_TZ/S_3_00005,su-un-ki-ik
UntN TZ/S 3,UntN_TZ/S_3_00006,an-za-an
UntN TZ/S 3,UntN_TZ/S_3_00007,šu-šu-un-ka
UntN TZ/S 3,UntN_TZ/S_3_00008,si-ia-an
UntN TZ/S 3,UntN_TZ/S_3_00009,(d)im
UntN TZ/S 3,UntN_TZ/S_3_00010,a-ak
UntN TZ/S 3,UntN_TZ/S_3_00011,(d)ša-la-me
UntN TZ/S 3,UntN_TZ/S_3_00012,u2-pa-at
UntN TZ/S 3,UntN_TZ/S_3_00013,hu-us-si-ip-me
UntN TZ/S 3,UntN_TZ/S_3_00014,ku-ši-ih
UntN TZ/S 3,UntN_TZ/S_3_00015,(d)im
UntN TZ/S 3,UntN_TZ/S_3_00016,a-ak
UntN TZ/S 3,UntN_TZ/S_3_00017,(d)ša-la
UntN TZ/S 3,UntN_TZ/S_3_00018,la-an-si-ti-ip-pa
UntN TZ/S 3,UntN_TZ/S_3_00019,a-pu-un
UntN TZ/S 3,UntN_TZ/S_3_00020,a-ha-an
UntN TZ/S 3,UntN_TZ/S_3_00021,mu-ur-tah
UntN TZ/S 3,UntN_TZ/S_3_00022,hu-ut-tak-ha-li-ik
UntN TZ/S 3,UntN_TZ/S_3_00023,u2-me
UntN TZ/S 3,UntN_TZ/S_3_00024,(d)im
UntN TZ/S 3,UntN_TZ/S_3_00025,a-ak
UntN TZ/S 3,UntN_TZ/S_3_00026,(d)ša-la
UntN TZ/S 3,UntN_TZ/S_3_00027,si-ia-an-ku-uk-pa
UntN TZ/S 3,UntN_TZ/S_3_00028,li-na
UntN TZ/S 3,UntN_TZ/S_3_00029,te-la-ak-ni
UntN TZ/S 4,UntN_TZ/S_4_00001,u2
UntN TZ/S 4,UntN_TZ/S_4_00002,(m)un-taš-dingir-gal
UntN TZ/S 4,UntN_TZ/S_4_00003,ša-ak
UntN TZ/S 4,UntN_TZ/S_4_00004,(md)hu-um-ban-nu-me-na-ki
UntN TZ/S 4,UntN_TZ/S_4_00005,su-un-ki-ik
UntN TZ/S 4,UntN_TZ/S_4_00006,an-za-an
UntN TZ/S 4,UntN_TZ/S_4_00007,šu-šu-un-ka
UntN TZ/S 4,UntN_TZ/S_4_00008,si-ia-an
UntN TZ/S 4,UntN_TZ/S_4_00009,(d)ši-mut
UntN TZ/S 4,UntN_TZ/S_4_00010,a-ak
UntN TZ/S 4,UntN_TZ/S_4_00011,(d)nin-a-li-me
UntN TZ/S 4,UntN_TZ/S_4_00012,u2-pa-at
UntN TZ/S 4,UntN_TZ/S_4_00013,hu-us-si-ip-me
UntN TZ/S 4,UntN_TZ/S_4_00014,ku-ši-ih
UntN TZ/S 4,UntN_TZ/S_4_00015,(d)ši-mut
UntN TZ/S 4,UntN_TZ/S_4_00016,a-ak
UntN TZ/S 4,UntN_TZ/S_4_00017,(d)nin-a-li
UntN TZ/S 4,UntN_TZ/S_4_00018,la-an-si-ti-ip-pa
UntN TZ/S 4,UntN_TZ/S_4_00019,a-pu-un
UntN TZ/S 4,UntN_TZ/S_4_00020,a-ha-an
UntN TZ/S 4,UntN_TZ/S_4_00021,mu-ur-tah
UntN TZ/S 4,UntN_TZ/S_4_00022,hu-ut-tak-ha-li-ik
UntN TZ/S 4,UntN_TZ/S_4_00023,u2-me
UntN TZ/S 4,UntN_TZ/S_4_00024,(d)ši-mut
UntN TZ/S 4,UntN_TZ/S_4_00025,a-ak
UntN TZ/S 4,UntN_TZ/S_4_00026,(d)nin-a-li
UntN TZ/S 4,UntN_TZ/S_4_00027,si-ia-an-ku-uk-pa
UntN TZ/S 4,UntN_TZ/S_4_00028,li-na
UntN TZ/S 4,UntN_TZ/S_4_00029,te-la-ak-ni
UntN TZ/S 5,UntN_TZ/S_5_00001,u2
UntN TZ/S 5,UntN_TZ/S_5_00002,(m)un-taš-dingir-gal
UntN TZ/S 5,UntN_TZ/S_5_00003,ša-ak
UntN TZ/S 5,UntN_TZ/S_5_00004,(md)hu-um-ban-nu-me-na-gi
UntN TZ/S 5,UntN_TZ/S_5_00005,su-un-ki-ik
UntN TZ/S 5,UntN_TZ/S_5_00006,an-za-an
UntN TZ/S 5,UntN_TZ/S_5_00007,šu-šu-un-ka
UntN TZ/S 5,UntN_TZ/S_5_00008,si-ia-an
UntN TZ/S 5,UntN_TZ/S_5_00009,(d)na-ap-ra-te-ip-me
UntN TZ/S 5,UntN_TZ/S_5_00010,u2-pa-at
UntN TZ/S 5,UntN_TZ/S_5_00011,hu-us-si-ip-me
UntN TZ/S 5,UntN_TZ/S_5_00012,ku-ši-ih
UntN TZ/S 5,UntN_TZ/S_5_00013,(d)na-ap-ra-te-ip
UntN TZ/S 5,UntN_TZ/S_5_00014,la-an-si-ti-pa
UntN TZ/S 5,UntN_TZ/S_5_00015,a-pu-un
UntN TZ/S 5,UntN_TZ/S_5_00016,a-ha-an
UntN TZ/S 5,UntN_TZ/S_5_00017,mu-ur-tah
UntN TZ/S 5,UntN_TZ/S_5_00018,hu-ut-tak-ha-li-ik
UntN TZ/S 5,UntN_TZ/S_5_00019,u2-me
UntN TZ/S 5,UntN_TZ/S_5_00020,(d)na-ap-ra-te-ip
UntN TZ/S 5,UntN_TZ/S_5_00021,si-ia-an-ku-uk-pa
UntN TZ/S 5,UntN_TZ/S_5_00022,ul-li-na
UntN TZ/S 5,UntN_TZ/S_5_00023,te-la-ak-ni
UntN TZ/S 6,UntN_TZ/S_6_00001,u2
UntN TZ/S 6,UntN_TZ/S_6_00002,(m)un-taš-dingir-gal
UntN TZ/S 6,UntN_TZ/S_6_00003,ša-ak
UntN TZ/S 6,UntN_TZ/S_6_00004,(md)hu-um-ban-nu-me-na-gi
UntN TZ/S 6,UntN_TZ/S_6_00005,su-un-ki-ik
UntN TZ/S 6,UntN_TZ/S_6_00006,an-za-an
UntN TZ/S 6,UntN_TZ/S_6_00007,šu-šu-un-ka
UntN TZ/S 6,UntN_TZ/S_6_00008,si-ia-an
UntN TZ/S 6,UntN_TZ/S_6_00009,(d)hi-iš-mi-ti-ik2
UntN TZ/S 6,UntN_TZ/S_6_00010,a-ak
UntN TZ/S 6,UntN_TZ/S_6_00011,(d)ru-hu-ra-te-ir-me
UntN TZ/S 6,UntN_TZ/S_6_00012,u2-pa-at
UntN TZ/S 6,UntN_TZ/S_6_00013,hu-us-si-ip-me
UntN TZ/S 6,UntN_TZ/S_6_00014,ku-ši-ih
UntN TZ/S 6,UntN_TZ/S_6_00015,(d)hi-iš-mi-ti-ik
UntN TZ/S 6,UntN_TZ/S_6_00016,a-ak
UntN TZ/S 6,UntN_TZ/S_6_00017,(d)ru-hu-ra-te-ir
UntN TZ/S 6,UntN_TZ/S_6_00018,la-an-si-ti-ip-pa
UntN TZ/S 6,UntN_TZ/S_6_00019,a-pu-un
UntN TZ/S 6,UntN_TZ/S_6_00020,a-ha-an
UntN TZ/S 6,UntN_TZ/S_6_00021,mu-ur-tah
UntN TZ/S 6,UntN_TZ/S_6_00022,hu-ut-tak-ha-li-ik
UntN TZ/S 6,UntN_TZ/S_6_00023,u2-me
UntN TZ/S 6,UntN_TZ/S_6_00024,(d)hi-iš-mi-ti-ik
UntN TZ/S 6,UntN_TZ/S_6_00025,a-ak
UntN TZ/S 6,UntN_TZ/S_6_00026,(d)ru-hu-ra-te-ir
UntN TZ/S 6,UntN_TZ/S_6_00027,si-ia-an-ku-uk-pa
UntN TZ/S 6,UntN_TZ/S_6_00028,li-na
UntN TZ/S 6,UntN_TZ/S_6_00029,te-la-ak-ni
UntN TZ/S 7,UntN_TZ/S_7_00001,u3
UntN TZ/S 7,UntN_TZ/S_7_00002,(m)un-taš-dingir-gal
UntN TZ/S 7,UntN_TZ/S_7_00003,ša-ak
UntN TZ/S 7,UntN_TZ/S_7_00004,(md)hu-ban-nu-me-na-ki
UntN TZ/S 7,UntN_TZ/S_7_00005,su-un-ki-ik
UntN TZ/S 7,UntN_TZ/S_7_00006,an-za-an
UntN TZ/S 7,UntN_TZ/S_7_00007,šu-šu-un-ka
UntN TZ/S 7,UntN_TZ/S_7_00008,nu-ur
UntN TZ/S 7,UntN_TZ/S_7_00009,ki-ib-ra-at3
UntN TZ/S 7,UntN_TZ/S_7_00010,ku-ši-ih
UntN TZ/S 7,UntN_TZ/S_7_00011,dingir-gal
UntN TZ/S 7,UntN_TZ/S_7_00012,(d)in-šu-uš-na-ak4
UntN TZ/S 7,UntN_TZ/S_7_00013,si-ia-an-ku-uk-ra
UntN TZ/S 7,UntN_TZ/S_7_00014,in
UntN TZ/S 7,UntN_TZ/S_7_00015,tu4-ni-ih
UntN TZ/S 7,UntN_TZ/S_7_00016,ta-ak-me
UntN TZ/S 7,UntN_TZ/S_7_00017,u2-me
UntN TZ/S 7,UntN_TZ/S_7_00018,tu4-ur
UntN TZ/S 7,UntN_TZ/S_7_00019,hi-ih
UntN TZ/S 7,UntN_TZ/S_7_00020,si-it-me
UntN TZ/S 7,UntN_TZ/S_7_00021,u2-me
UntN TZ/S 7,UntN_TZ/S_7_00022,šu-ul-lu-me-ga
UntN TZ/S 7,UntN_TZ/S_7_00023,pi-el
UntN TZ/S 7,UntN_TZ/S_7_00024,ki-it-ti-ma
UntN TZ/S 7,UntN_TZ/S_7_00025,na
UntN TZ/S 7,UntN_TZ/S_7_00026,me-lu-uk-ra
UntN TZ/S 7,UntN_TZ/S_7_00027,hi-en-ga
UntN TZ/S 7,UntN_TZ/S_7_00028,in-ti-ig-ga8
UntN TZ/S 7,UntN_TZ/S_7_00029,a-gi
UntN TZ/S 7,UntN_TZ/S_7_00030,nu-ur
UntN TZ/S 7,UntN_TZ/S_7_00031,ki-ib-ra-at
UntN TZ/S 7,UntN_TZ/S_7_00032,ku-ši-ih
UntN TZ/S 7,UntN_TZ/S_7_00033,dingir-gal
UntN TZ/S 7,UntN_TZ/S_7_00034,(d)in-šu-uš-na-ak
UntN TZ/S 7,UntN_TZ/S_7_00035,si-ia-an-ku-uk-ra
UntN TZ/S 7,UntN_TZ/S_7_00036,in
UntN TZ/S 7,UntN_TZ/S_7_00037,du-ni-ih
UntN TZ/S 7,UntN_TZ/S_7_00038,si-ia-an
UntN TZ/S 7,UntN_TZ/S_7_00039,ap-pa
UntN TZ/S 7,UntN_TZ/S_7_00040,ku-ši-ih-ma
